,OverallQual,YearBuilt,TotalBsmtSF,GrLivArea,FullBath,GarageCars,SalePrice
793,8,2007,7.310550158534422,7.310550158534422,2,2,12.323855681186558
794,7,1994,6.568077911411976,7.546974117516527,2,2,12.178187442040638
795,6,1980,6.476972362889683,7.355001921105257,2,2,12.049418835484797
796,6,1977,6.492239835020471,7.158513997329321,1,2,11.874090314181814
797,5,1953,6.650279048587422,6.650279048587422,1,1,11.608235644774552
798,9,2008,7.563200592358071,8.0519780789023,3,3,13.091904169919621
799,5,1937,6.594413459749778,7.477604243197589,1,1,12.072541252905651
800,6,1997,6.423246963533519,7.431299675155903,2,2,12.206072645530174
801,4,1916,7.086737934510577,7.086737934510577,1,2,11.607326140391713
802,7,2005,6.590301048196686,7.283448228756631,2,2,12.14950229404178
803,9,2008,7.458186157340487,7.945201132412759,3,3,13.275827535915461
804,5,1954,6.841615476477592,7.028201432058005,1,1,11.678439903447801
805,7,2008,7.256297239690681,7.2640301428995295,2,2,12.33569641332368
806,5,1967,6.887552571664617,6.887552571664617,2,1,11.816726919301892
807,5,1923,7.188412736496954,7.362645270417825,1,2,12.31716669303576
808,5,1966,6.931471805599453,6.990256500493881,1,2,11.982616545377663
809,5,1898,6.744059186311348,7.6676260915849905,2,2,11.571194373094205
810,6,1974,6.946975992135418,7.1770187659099,1,2,12.106252310247962
811,6,2004,6.742880635791903,6.742880635791903,1,2,11.881034786534624
812,5,1952,6.29156913955832,6.950814768442584,1,2,10.932981961904135
813,6,1958,7.273786317844895,7.273786317844895,1,1,11.969717200243734
814,5,1918,6.530877627725885,7.1308988302963465,1,1,11.661345470088502
815,7,1998,7.407924322559599,7.415175109613295,2,2,12.323411137947407
816,5,1954,6.915723448631314,6.915723448631314,1,1,11.827736204810263
817,8,2002,7.357556200910353,7.4318919168078,2,3,12.509874099861838
818,6,1971,6.917705609835305,6.9584483932976555,1,2,11.951180395901384
819,7,2009,7.213768308118642,7.213768308118642,2,2,12.319401330837177
820,7,2003,6.682108597449809,7.402451520818244,2,2,12.117241431823558
821,4,1953,6.841615476477592,6.841615476477592,1,2,11.440354772135393
822,7,2003,6.741700694652055,7.457609289715606,2,2,12.323855681186558
823,6,1940,6.656726524178391,7.305860032684009,2,1,11.845819880243557
824,8,2006,7.305860032684009,7.305860032684009,2,2,12.3570755190667
825,10,2007,7.639161171659173,7.642044402873258,2,3,12.86099861326992
826,5,1924,6.664409020350408,6.664409020350408,1,0,11.603679828238693
827,7,2001,7.282073658093465,7.2682230211595655,2,2,12.14950229404178
828,5,1967,6.920671504248683,7.661997558901893,2,2,12.128111104060462
829,7,2005,6.396929655216146,7.109062135687172,2,2,11.900905258737373
830,6,1957,7.238496840894365,7.238496840894365,1,2,12.01974306733868
831,7,2005,6.396929655216146,7.090076835776092,2,2,11.925035115797062
832,7,2003,6.846943139585379,7.511524648390866,2,2,12.375815420117268
833,6,1964,7.323830566202317,7.323830566202317,1,2,12.025749091398891
834,5,1961,7.042286171939743,7.042286171939743,1,2,11.8490404949436
835,4,1950,6.9726062513017535,6.9726062513017535,2,2,11.759785542901755
836,5,1948,7.351799869057777,7.351799869057777,1,2,11.941455846009388
837,6,1973,6.180016653652572,6.894670039433482,1,1,11.512925464970229
838,5,1995,7.002155954403621,7.002155954403621,1,1,11.877568578558138
839,5,1946,6.643789733147672,7.090076835776092,1,1,11.779128505744886
840,6,1925,6.51025834052315,7.301147805856032,2,1,11.84939770159144
841,5,1904,6.476972362889683,7.338888133838879,2,2,11.967180737247824
842,6,1966,7.027314514039777,7.060476365999801,1,2,12.071969661006694
843,5,1961,7.495541943884256,7.495541943884256,2,0,11.856515169360305
844,5,1915,6.775366090936392,7.255591274253665,1,3,11.94405831982697
845,5,1975,7.237059026124737,7.438971592395862,2,2,12.049418835484797
846,7,1993,6.606650186198215,7.4815557019095165,2,2,12.269047444691562
847,5,1972,6.761572768804055,6.761572768804055,1,1,11.801856756822442
848,6,1908,6.810142450115136,7.765569081097317,3,2,12.388394202324129
849,6,1976,6.269096283706261,7.5256399750415355,2,2,12.138863895836725
850,6,2003,6.742880635791903,6.742880635791903,1,2,11.786762130599957
851,8,2003,7.149131598557407,7.283448228756631,2,2,12.2783933071098
852,7,1941,6.822197390620491,7.406103381237015,2,1,12.007621706806335
853,6,1964,7.027314514039777,7.275864600546533,1,2,11.970350312009105
854,5,1955,7.47477218239787,7.483806687665835,1,2,12.043553716032399
855,5,1962,6.946975992135418,6.946975992135418,1,1,11.751942365440728
856,6,1978,6.84587987526405,6.933423025730715,1,2,11.898187865760873
857,6,1994,6.553933404025811,7.300472814267799,2,2,12.066810578196666
858,7,1976,6.993932975223189,7.222566018822171,2,2,11.931635799828413
859,6,1968,6.960347729101308,7.8838232148921525,2,2,12.429216196844383
860,7,1918,6.815639990074331,7.262628600974241,1,1,12.154516158615772
861,5,1965,6.946013991099227,6.946013991099227,1,2,11.786762130599957
862,6,1984,6.946975992135418,7.00033446027523,2,2,11.931635799828413
863,5,1959,7.045776576879511,7.045776576879511,1,1,11.794337924408413
864,7,2007,7.22402480828583,7.22402480828583,2,2,12.431533509799543
865,5,1970,6.90975328164481,6.90975328164481,1,2,11.908340237224891
866,8,2006,7.401231264413015,7.406103381237015,2,3,12.424806488355683
867,4,1961,6.946975992135418,7.02108396428914,1,2,11.76756768334381
868,5,1948,0.0,7.749322464660356,2,2,12.037653993905211
869,7,1993,6.956545443151569,7.575071699507561,2,2,12.371587084007746
870,5,1962,6.795705775173514,6.795705775173514,1,1,11.603679828238693
871,6,1998,6.6895992691789665,7.427738840532894,2,2,12.20856952572876
872,5,1953,4.653960350157523,6.813444599510896,1,2,11.661345470088502
873,5,1949,6.723832440821209,7.145196134997171,1,1,11.79810440720389
874,5,1941,6.516193076042964,7.030857476116121,1,1,11.104957226643945
875,8,2007,7.076653815443951,7.867105500316739,2,2,12.623061104072981
876,4,1963,6.96979066990159,6.946975992135418,1,2,11.792449349720545
877,9,2004,7.2875606403097235,7.707062655370473,2,3,12.765688433465597
878,5,1961,7.011213987350367,7.051855622955894,1,2,11.904967552746252
879,5,1978,6.761572768804055,6.761572768804055,1,1,11.824079893607152
880,5,2005,6.993932975223189,6.993932975223189,1,2,11.964001084330445
881,7,1990,7.052721049232323,7.448333860897476,2,2,12.141534124392603
882,6,1992,6.694562058521095,7.373374309910049,2,2,12.089538829274222
883,4,1912,6.678342114654332,7.709756864454165,1,1,11.682668239557323
884,5,1967,6.79346613258001,6.79346613258001,1,1,11.512925464970229
885,9,1999,7.437206366871292,7.443663683115591,2,2,12.703509032177148
886,5,1959,7.3938782901077555,7.445417556701687,2,2,11.884489021402711
887,5,1955,6.704414354964107,7.239214973779806,1,1,11.816726919301892
888,8,1970,7.7039102096163115,7.7039102096163115,2,2,12.498742259492994
889,6,1953,7.316548177182976,7.316548177182976,1,2,11.915051671812877
890,5,1949,6.51025834052315,6.828712071641684,1,2,11.719126295554126
891,6,1978,6.822197390620491,7.428333194190806,2,2,12.058152515453552
892,6,1963,6.9650803456014065,6.97354301952014,1,1,11.947949375319936
893,5,1954,7.232010331664759,7.232010331664759,1,1,12.013700752882718
894,5,1979,0.0,7.336285660021297,2,2,11.685684782260491
895,6,1963,6.659293919683638,7.493317248862145,1,2,11.84939770159144
896,4,1936,6.85751406254539,6.85751406254539,1,1,11.575900264131617
897,5,1979,0.0,7.7142311448490855,2,2,11.870271183889114
898,9,2009,7.753623546559746,7.768110378525988,2,3,13.323926946863102
899,5,1961,6.815639990074331,7.119635638017636,1,1,11.813030057420567
900,4,1971,6.754604099487962,6.754604099487962,1,1,11.608235644774552
901,5,1957,6.899723107284872,7.174724309836376,1,1,11.938193200374572
902,7,2003,6.663132695990803,7.319202458767849,2,2,12.100712129872347
903,7,2006,7.4205789054108005,7.4205789054108005,2,3,12.388394202324129
904,5,1967,6.775366090936392,6.804614520062624,1,1,11.740061037553975
905,5,1954,6.962243464266207,6.968850378341948,1,1,11.759785542901755
906,8,2006,7.392031567514591,7.400009517162692,2,3,12.449018824140563
907,7,1936,6.92461239604856,7.6290038896529575,1,1,12.429216196844383
908,5,1983,6.761572768804055,6.804614520062624,1,2,11.782952602183288
909,6,2005,6.60934924316738,7.302496423727326,2,2,12.066810578196666
910,5,1960,7.007600613951853,7.729295674310482,2,2,11.946654038351252
911,5,1977,7.145196134997171,7.145196134997171,1,1,11.874090314181814
912,5,1925,6.643789733147672,6.922643891475888,1,1,11.385092093460344
913,5,1949,6.90875477931522,7.601901959875166,2,3,11.884489021402711
914,6,2009,6.416732282512326,7.1098794630722715,2,2,12.065274916913605
915,4,1970,6.302618975744905,6.9957661563048505,1,1,11.225243392518447
916,2,1949,6.173786103901937,6.173786103901937,0,1,10.47194980911048
917,4,1956,7.033506484287697,7.113956109566034,1,1,11.813030057420567
918,7,1991,7.00669522683704,7.6624678152002375,2,3,12.380025952653611
919,6,1958,7.076653815443951,7.254177846456518,1,2,12.081076155355488
920,6,1994,6.833031732786201,7.450660796211539,2,2,12.211060187041213
921,5,1900,7.148345743900068,7.696212639346407,2,0,11.890676734510876
922,6,2005,7.182352111885263,7.182352111885263,2,2,12.043494890772815
923,6,1993,7.38025578842646,7.388327859577107,2,2,12.170445467887022
924,6,1980,7.430114138561801,7.430114138561801,2,2,12.24288661865289
925,5,1977,7.026426808699636,7.026426808699636,2,2,12.072541252905651
926,8,2003,7.074116816197362,7.772331575169614,2,3,12.560244459250788
927,7,1968,6.723832440821209,7.589841512182657,2,2,12.078239274020289
928,8,2001,7.469083884921234,7.488852955733459,2,2,12.373703486914124
929,7,1997,6.871091294610546,7.71244383427499,2,2,12.310432660854417
930,8,2007,7.290292882446597,7.290292882446597,2,3,12.211060187041213
931,5,1965,6.829793737512425,6.829793737512425,1,1,11.67419361256635
932,9,2006,7.552237287560802,7.552237287560802,2,3,12.676076274775909
933,7,2004,7.313220387090301,7.313220387090301,2,2,12.154779351142624
934,7,1960,6.371611847231857,7.634820677745543,2,2,12.396693005138824
935,4,1926,6.396929655216146,6.616065185132817,1,2,11.288531131754366
936,7,2003,7.069874128458572,7.090076835776092,2,2,12.127570417375216
937,7,2005,7.014814351275545,7.58629630715272,2,2,12.441144767709657
938,7,2006,7.237778191923443,7.581719640125308,2,3,12.38755635142507
939,7,1940,6.939253946041508,7.784473235736469,2,1,12.406561506279576
940,6,1976,7.454719949364001,7.454719949364001,2,2,11.924372644755941
941,7,1999,6.899723107284872,7.630461261783627,2,2,12.273731294003989
942,4,1977,7.272398392570047,7.272398392570047,2,0,11.918390573078392
943,5,1967,7.397561535524052,7.397561535524052,2,2,11.870599909242044
944,6,1958,6.70808408385307,7.203405521083095,1,2,11.831379196088763
945,5,1890,6.992096427415888,7.533158807455563,1,2,11.73526869611367
946,5,1959,7.042286171939743,7.042286171939743,1,1,11.870599909242044
947,8,2002,7.38770923908104,7.395721608602045,2,3,12.506177237980511
948,7,2002,6.841615476477592,7.4821189235521155,2,2,12.167851432709975
949,6,1972,7.057036981697891,7.2305631534092925,1,2,12.193493863323313
950,5,1950,6.761572768804055,6.761572768804055,1,2,11.76756768334381
951,5,1965,6.71901315438526,6.872128101338986,1,1,11.694413341015606
952,5,1972,6.643789733147672,6.643789733147672,1,1,11.804848531679264
953,5,1969,6.664409020350408,7.584773077612199,2,2,12.05524975579559
954,6,1975,6.851184927493743,6.887552571664617,2,0,11.755871643580617
955,6,1946,6.88653164253051,7.579678823090456,2,2,11.884489021402711
956,6,1980,6.329720905522696,7.113956109566034,1,2,11.728036844587175
957,5,1962,6.963189985870238,6.963189985870238,1,2,11.790557201568507
958,7,2003,7.198183577101943,7.198183577101943,2,2,12.128111104060462
959,7,1999,6.54534966033442,7.255591274253665,2,2,11.951180395901384
960,5,1958,6.754604099487962,6.754604099487962,1,0,11.665646551987892
961,6,1977,7.1929342212158,7.962763930168115,2,2,12.513557345278134
962,6,1976,6.6895992691789665,7.344719054149673,2,2,11.951180395901384
963,9,2007,7.495541943884256,7.495541943884256,2,2,12.384218830913648
964,7,2002,6.705639094860003,7.546446273746024,2,2,12.277928082630602
965,6,2005,6.663132695990803,7.302496423727326,2,2,12.09458226949681
966,5,1940,6.590301048196686,7.176254532017144,1,1,11.982929094215963
967,5,1955,7.001245622069476,7.001245622069476,1,1,11.813030057420567
968,3,1910,6.396929655216146,6.875232087276577,1,0,10.542706391070517
969,6,1958,6.376726947898627,6.9985096422506015,1,1,11.84939770159144
970,4,1949,6.579251212010101,7.083387847625295,1,0,11.813030057420567
971,7,2003,6.638567789166521,7.3938782901077555,2,2,12.061046873479915
972,6,1979,6.822197390620491,6.822197390620491,2,1,11.507912923146684
973,7,2007,7.2640301428995295,7.2640301428995295,2,2,12.111761966058932
974,7,1910,6.590301048196686,7.610357618312838,1,2,12.028738630247258
975,7,2000,6.511745329644728,7.231287004327616,2,2,12.013700752882718
976,4,1923,6.0867747269123065,6.767343125265392,1,0,11.356271654924852
977,7,2006,7.123672785204607,7.123672785204607,1,2,12.205572520488492
978,4,1954,6.795705775173514,6.795705775173514,1,2,11.608235644774552
979,5,1963,7.02197642307216,7.02197642307216,1,2,11.842229212112828
980,7,1961,6.8501261661455,6.906754778648554,1,2,12.091783499128047
981,8,1998,7.110696122978827,7.867871490396322,2,3,12.724866438945341
982,7,2007,7.143617602704121,7.143617602704121,2,2,11.982272628789678
983,8,2002,7.028201432058005,7.736307096548285,2,2,12.45254202214788
984,5,1977,0.0,7.458186157340487,2,2,11.744037185933616
985,5,1950,7.059617628291383,7.059617628291383,1,1,11.736069016284437
986,6,1910,6.184148890937483,7.399398083331354,1,1,11.669929213779893
987,9,2009,7.5652752818989315,7.570443252057374,2,3,12.88712700173598
988,6,1976,6.742880635791903,7.615791072035833,2,2,12.180754837545884
989,7,2006,6.646390514847729,7.362645270417825,2,2,12.190959007720126
990,8,1997,7.241366283322318,7.779885115070522,2,3,12.759957758756611
991,8,1882,6.82001636467413,7.462789157412448,1,2,12.031719258385396
992,6,1964,6.71174039505618,7.523481312573497,2,2,12.138863895836725
993,6,2005,6.620073206530356,7.313220387090301,2,2,12.066235700342375
994,10,2006,7.438383530044307,7.4489161025442,2,3,12.729320789294722
995,4,1946,6.616065185132817,7.114769448366463,1,1,11.708492248514204
996,5,1961,6.956545443151569,6.956545443151569,1,1,11.824079893607152
997,6,1970,7.273786317844895,7.273786317844895,2,2,12.128111104060462
998,3,1922,6.914730892718563,6.981934677156389,1,1,11.418614785498987
999,7,2006,7.079184394609668,7.0967213784947605,2,2,12.235631447771718
1000,3,1952,0.0,6.8501261661455,1,2,11.314474526246391
1001,5,1920,6.53813982376767,6.53813982376767,1,1,11.362102575235644
1002,8,2006,7.3613754289773485,7.3613754289773485,2,3,12.354492650648448
1003,5,1976,7.426549072397305,7.426549072397305,2,2,11.827042533619087
1004,7,2005,7.204892510204673,7.315883504509785,2,2,12.106252310247962
1005,5,1977,6.892641641172089,6.892641641172089,2,1,11.917723684090689
1006,6,1970,7.4127640174265625,7.4127640174265625,2,2,12.004568269319446
1007,4,1970,6.302618975744905,6.9957661563048505,1,1,11.385092093460344
1008,7,2004,7.444248649496705,7.444248649496705,2,2,12.388394202324129
1009,5,1926,6.915723448631314,7.3277805384216315,2,0,11.532728092266408
1010,5,1948,6.579251212010101,7.147559271189454,2,1,11.813030057420567
1011,5,1965,0.0,7.416979621381154,2,0,11.512925464970229
1012,6,1923,6.400257445308821,7.31455283232408,1,1,12.013700752882718
1013,5,1910,6.92951677076365,6.92951677076365,1,1,11.350406535472453
1014,6,1948,6.9865664594064265,6.9865664594064265,1,1,11.688558033613386
1015,8,2001,6.697034247666484,7.417580402414544,2,2,12.332705296463539
1016,7,1996,7.315883504509785,7.315883504509785,2,2,12.220961258023925
1017,8,1984,7.106606137727303,7.215239978730097,1,2,12.141534124392603
1018,7,1991,5.950642552587727,7.294377299288821,2,2,11.982929094215963
1019,7,2005,7.216709486709457,7.317212408359839,2,2,12.27134527214637
1020,4,2005,7.0317412587631285,7.0317412587631285,1,2,12.078239274020289
1021,7,2006,7.089243155027514,7.106606137727303,2,2,12.175613438045465
1022,5,1930,6.815639990074331,7.129297548929373,1,1,11.37366339763672
1023,7,2005,7.204892510204673,7.315883504509785,2,2,12.160028707028767
1024,8,1976,7.355641102974253,7.971776122880628,2,2,12.567237494741757
1025,5,1972,6.782192056006791,6.782192056006791,1,2,11.630708500626612
1026,5,1960,7.145196134997171,7.142036574706803,1,2,12.028738630247258
1027,8,2007,7.401231264413015,7.406103381237015,2,3,12.588190652108505
1028,5,1941,6.643789733147672,7.226936018493289,1,1,11.56171562913966
1029,6,1972,6.51025834052315,7.1049654482698426,1,1,11.678439903447801
1030,5,1916,6.530877627725885,7.564238475170491,2,0,11.982929094215963
1031,7,1920,6.714170529909472,8.033334015880062,2,2,12.190959007720126
1032,8,1993,7.198931240688173,7.832014180505469,2,3,12.644327576461329
1033,7,2002,7.4109518755836366,7.4109518755836366,2,3,12.345834587905333
1034,5,1938,6.824373670043086,6.860663671448287,1,1,11.693161515273161
1035,4,1957,0.0,6.739336627357174,1,1,11.33857207782545
1036,9,2007,7.3901814282264295,7.3901814282264295,2,3,12.661913960963405
1037,8,2001,6.961296045910167,7.724446645633537,2,2,12.567237494741757
1038,4,1970,6.302618975744905,7.203405521083095,1,0,11.48246625748552
1039,4,1970,6.4457198193855785,6.4457198193855785,1,1,11.289781913656018
1040,5,1957,7.033506484287697,7.497207223203318,2,2,11.951180395901384
1041,6,1966,6.684611727667927,7.397561535524052,1,2,12.061046873479915
1042,6,2005,7.174724309836376,7.174724309836376,2,2,12.185869938212655
1043,7,1990,7.29641326877392,7.753194269884341,2,2,12.477167914377556
1044,8,1981,7.8336002236611035,7.8336002236611035,2,2,12.535376392672774
1045,3,1955,0.0,7.457609289715606,2,2,11.84653646931041
1046,9,2005,7.596894438144544,7.961370201719511,3,3,13.229567991666638
1047,5,1994,6.897704943128636,6.897704943128636,1,2,11.884489021402711
1048,5,1960,0.0,7.479299637782834,1,2,11.652687407345388
1049,4,1946,0.0,6.835184586147301,1,1,11.349229372299439
1050,7,2007,7.171656822768514,7.171656822768514,2,2,12.080991165908294
1051,7,2007,7.182352111885263,7.182352111885263,2,2,12.206777397134413
1052,6,1964,6.704414354964107,7.589335823170617,1,2,12.013700752882718
1053,5,1957,7.103322062526113,7.330405211844402,1,1,11.881034786534624
1054,8,2002,6.970730078143525,7.5953872788539725,2,2,12.449018824140563
1055,6,1976,7.084226422097916,7.328437352895162,2,2,12.100712129872347
1056,7,2005,7.218176838403408,7.218176838403408,2,2,12.132695175725399
1057,7,1994,6.880384082186005,7.52294091807237,2,2,12.421184025147118
1058,9,2008,7.00669522683704,7.688913336864796,2,3,12.721885810807203
1059,6,1932,6.74993119378857,7.596392304064196,1,2,12.301382825334498
1060,8,2001,7.198931240688173,7.198931240688173,2,2,12.271392111650817
1061,3,1935,6.795705775173514,6.795705775173514,1,3,11.302204433654575
1062,5,1900,6.495265555937008,7.756623334538858,2,2,11.407564949312402
1063,6,1925,7.005789019253503,7.005789019253503,1,2,11.612770799939945
1064,5,1966,7.050989447068045,7.050989447068045,1,2,11.944707881395766
1065,7,1996,7.174724309836376,7.723120092266331,2,2,12.70076888736628
1066,6,1993,6.683360945766275,7.359467638255621,2,2,12.089538829274222
1067,6,1964,6.659293919683638,7.384610383176974,1,2,12.031123843065632
1068,6,1973,6.848005274576363,7.83241092718792,2,2,11.927680619985486
1069,5,1949,6.739336627357174,6.794586580876499,1,2,11.813030057420567
1070,5,1956,6.954638864880987,6.954638864880987,1,1,11.813030057420567
1071,6,1968,6.588926477533519,7.349873704738337,1,2,11.944707881395766
1072,5,1948,6.697034247666484,7.283448228756631,1,1,11.424094251263613
1073,6,1977,6.536691597591305,7.262628600974241,1,2,11.979799201207037
1074,7,2006,7.122866658599083,7.122866658599083,2,3,12.175613438045465
1075,7,1940,6.684611727667927,7.461640392208575,1,1,12.299107511497363
1076,5,1936,6.679599185844383,7.290292882446597,2,2,12.043553716032399
1077,5,1969,6.999422467507961,6.999422467507961,1,1,11.840789327054841
1078,6,2004,6.742880635791903,6.742880635791903,1,2,11.956970055045868
1079,5,1994,6.897704943128636,6.897704943128636,1,1,11.744037185933616
1080,6,1971,7.1372784372603855,7.1372784372603855,2,2,11.884489021402711
1081,5,1963,6.946975992135418,6.946975992135418,1,1,11.79810440720389
1082,7,2002,7.285506548522785,7.285506548522785,2,2,12.165250651009918
1083,6,1964,7.1316985104669115,7.1316985104669115,1,1,11.982929094215963
1084,6,1995,6.53813982376767,7.311886164077165,2,2,12.141534124392603
1085,6,1992,6.841615476477592,6.903747257584598,1,2,11.898187865760873
1086,4,1973,6.302618975744905,6.9957661563048505,1,1,11.332601910838946
1087,8,2005,6.9865664594064265,7.577121930876679,2,3,12.437184366493561
1088,7,2004,6.877296071497429,7.443663683115591,2,2,11.831379196088763
1089,8,2005,7.1284959456800365,7.1284959456800365,1,2,12.190959007720126
1090,3,1950,0.0,6.946975992135418,2,2,11.439278924801929
1091,7,1999,6.396929655216146,7.132497551660044,2,2,11.982929094215963
1092,6,1925,7.074116816197362,7.434847875211999,2,2,11.824079893607152
1093,5,1965,6.761572768804055,7.090076835776092,1,2,11.891361900690473
1094,5,1956,6.841615476477592,6.841615476477592,1,1,11.76756768334381
1095,6,2006,7.1808311990445555,7.1808311990445555,2,2,12.08069081199846
1096,6,1914,6.52795791762255,7.2115567333138015,1,0,11.751942365440728
1097,8,1986,6.97914527506881,6.992096427415888,1,2,12.043553716032399
1098,4,1936,6.51025834052315,7.188412736496954,1,1,11.759785542901755
1099,7,1978,7.147559271189454,7.3783837129967145,2,2,11.964001084330445
1100,2,1920,5.66988092298052,6.082218910376446,1,1,11.002099841204238
1101,5,1971,6.856461984594587,6.856461984594587,1,1,11.691071650353702
1102,5,1960,6.917705609835305,7.033506484287697,1,1,11.813030057420567
1103,6,1959,6.484635235635252,7.085064293952548,1,2,11.979799201207037
1104,5,1970,6.4457198193855785,7.171656822768514,2,2,11.571194373094205
1105,8,1994,7.288244401020124,7.871692664323645,2,2,12.691580461311874
1106,7,1990,6.813444599510896,7.273786317844895,2,2,12.100156419938624
1107,7,2006,6.7661917146603505,7.611347717403621,2,2,12.523525876315125
1108,6,2000,6.828712071641684,7.432483807917119,2,2,12.106252310247962
1109,8,2004,7.515344571180436,7.515344571180436,2,3,12.542544882151386
1110,6,1995,6.650279048587422,7.4133673356952405,2,2,12.144197241812087
1111,7,1976,6.688354713946762,7.582738488914411,2,2,12.230765258120545
1112,5,1957,6.704414354964107,6.704414354964107,1,1,11.77452020265869
1113,5,1953,6.915723448631314,6.915723448631314,1,1,11.809319478024031
1114,5,1954,6.725033642166843,6.725033642166843,1,1,11.669929213779893
1115,8,2007,7.458186157340487,7.458186157340487,2,3,12.669806661762314
1116,8,2002,6.0112671744041615,7.257707677160043,2,2,12.123234367221169
1117,5,1967,6.795705775173514,6.795705775173514,1,2,11.77528972943772
1118,5,1958,6.278521424165844,7.3783837129967145,1,1,11.84939770159144
1119,5,1959,6.946975992135418,6.946975992135418,1,1,11.803353763090035
1120,6,1920,6.919683849847411,6.919683849847411,1,1,11.681824001432043
1121,7,2005,7.347299700743164,7.347299700743164,2,3,12.26857785088157
1122,4,1956,6.51025834052315,6.866933284461882,1,1,11.626254150277232
1123,5,1947,6.548219102762372,6.548219102762372,1,0,11.678439903447801
1124,7,1992,5.950642552587727,7.301147805856032,2,2,12.00701176473192
1125,4,1955,6.912742820493176,6.912742820493176,1,2,11.652687407345388
1126,7,2007,7.224753405767971,7.349230824613334,2,3,12.066810578196666
1127,7,2004,7.333023014386481,7.333023014386481,2,3,12.464583340681674
1128,7,2004,6.741700694652055,7.580189417944541,2,2,12.2783933071098
1129,5,1980,6.841615476477592,6.841615476477592,1,2,11.84939770159144
1130,4,1928,7.022868086082641,7.591357046698551,2,2,11.813030057420567
1131,5,1991,6.881411303642535,6.881411303642535,1,0,11.44571671527678
1132,6,1880,6.915723448631314,7.700747794511798,2,1,11.67419361256635
1133,8,1995,7.028201432058005,7.61085279039525,2,2,12.386308695833106
1134,6,1997,6.82001636467413,7.3777589082278725,2,2,12.037653993905211
1135,6,1926,6.866933284461882,6.893656354602635,1,1,11.532728092266408
1136,6,1950,6.939253946041508,7.132497551660044,1,1,11.686878772093667
1137,5,1875,6.659293919683638,6.927557906278317,1,0,11.451050061252142
1138,6,1977,7.356918242356021,7.356918242356021,2,2,12.185869938212655
1139,5,1920,6.818924065275521,7.062191632286556,1,2,11.877568578558138
1140,5,1951,6.858565034791365,6.858565034791365,1,2,11.842229212112828
1141,5,1976,6.659293919683638,7.532623618788788,2,2,12.193493863323313
1142,8,2006,7.290292882446597,7.947325027016463,3,3,12.959538518762063
1143,5,1959,6.913737350659685,6.913737350659685,1,0,11.289781913656018
1144,4,1941,6.51025834052315,6.828712071641684,1,1,11.289781913656018
1145,5,1928,6.948897222313312,7.362645270417825,1,1,11.911701584927597
1146,6,1985,7.168579897264035,7.168579897264035,2,2,12.100712129872347
1147,7,1941,6.556778356158042,7.355001921105257,1,1,12.069680020624618
1148,7,1926,6.349138991379798,7.01301578963963,1,1,11.66907414746016
1149,7,1920,6.476972362889683,7.301147805856032,1,2,11.870599909242044
1150,6,1950,6.837332814685591,6.837332814685591,1,1,11.728036844587175
1151,5,1959,7.290292882446597,7.290292882446597,1,2,11.917723684090689
1152,6,1956,6.9782137426306985,7.501634457883413,1,2,12.345834587905333
1153,6,1930,6.704414354964107,6.704414354964107,1,1,11.699405031912846
1154,7,1965,6.761572768804055,7.506591780070841,1,2,12.215032386901646
1155,5,1976,7.270312886079025,7.270312886079025,2,2,12.292250341771226
1156,5,1965,7.105786129481271,7.142827401161621,2,2,12.100156419938624
1157,7,2007,7.1808311990445555,7.1808311990445555,2,2,12.345834587905333
1158,8,2007,7.365180126021013,7.365180126021013,2,3,12.367885325692589
1159,6,1974,6.803505257608338,7.53689712956617,2,2,12.128111104060462
1160,6,1978,6.75110146893676,7.283448228756631,2,2,11.891361900690473
1161,6,1954,7.16703787691222,7.402451520818244,1,2,12.319401330837177
1162,5,1968,6.795705775173514,6.795705775173514,1,2,11.76756768334381
1163,4,1969,7.088408778675395,7.1372784372603855,0,2,11.598726943661342
1164,5,1978,7.215239978730097,7.266827347520591,1,2,12.175613438045465
1165,7,2009,7.31455283232408,7.31455283232408,2,2,12.359523080243038
1166,8,2008,7.434847875211999,7.434847875211999,2,3,12.41044104151805
1167,6,2000,6.8658910748834385,7.421177528595393,2,2,12.061046873479915
1168,6,1935,7.027314514039777,7.653494909661253,2,2,12.367340793126296
1169,10,1995,7.5652752818989315,8.196161139282902,3,3,13.345506928718539
1170,6,1977,6.999422467507961,7.0192966537150445,1,1,12.049418835484797
1171,6,1958,7.13966033596492,7.13966033596492,1,2,12.0015054797889
1172,7,2006,6.437751649736401,7.1308988302963465,2,2,12.05466819137094
1173,5,1946,7.37650812632622,8.034631032923107,3,0,12.20856952572876
1174,6,1932,6.858565034791365,7.76004068088038,2,2,12.384218830913648
1175,8,1992,7.428333194190806,7.962763930168115,2,2,12.560244459250788
1176,5,1984,6.775366090936392,6.827629234502852,1,1,11.691071650353702
1177,6,1926,6.706862336602747,7.1098794630722715,1,1,11.652687407345388
1178,5,1921,6.594413459749778,7.202661196523238,1,1,11.95053502640496
1179,5,1954,0.0,7.024649030453636,1,0,11.440354772135393
1180,7,1990,7.103322062526113,7.829630389150193,2,2,12.429216196844383
1181,8,2008,7.3777589082278725,7.409741954080923,2,2,12.8802918162046
1182,10,1996,7.78155595923534,8.406485069431817,3,3,13.521139497361697
1183,5,1920,7.02108396428914,7.029972911706386,1,2,11.695247021764184
1184,5,1963,7.360103972989152,7.360103972989152,1,3,12.137258329529814
